episode,phase,total_reward,steps,epsilon,success
70096,multi,47.0000,69,0.050000,1
70097,multi,79.0000,37,0.050000,1
70098,multi,-405.0000,350,0.050000,0
70099,multi,113.0000,22,0.050000,1
70100,multi,83.0000,52,0.050000,1
70101,multi,117.0000,18,0.050000,1
70102,multi,-79.0000,195,0.050000,1
70103,multi,-119.0000,159,0.050000,1
70104,multi,109.0000,26,0.050000,1
70105,multi,17.0000,80,0.050000,1
70106,multi,113.0000,22,0.050000,1
70107,multi,89.0000,27,0.050000,1
70108,multi,95.0000,21,0.050000,1
70109,multi,93.0000,23,0.050000,1
70110,multi,115.0000,20,0.050000,1
70111,multi,67.0000,49,0.050000,1
70112,multi,-131.0000,228,0.050000,1
70113,multi,95.0000,21,0.050000,1
70114,multi,1.0000,115,0.050000,1
70115,multi,61.0000,55,0.050000,1
70116,multi,115.0000,20,0.050000,1
70117,multi,103.0000,32,0.050000,1
70118,multi,91.0000,25,0.050000,1
70119,multi,33.0000,83,0.050000,1
70120,multi,59.0000,76,0.050000,1
70121,multi,93.0000,42,0.050000,1
70122,multi,103.0000,32,0.050000,1
70123,multi,111.0000,24,0.050000,1
70124,multi,113.0000,22,0.050000,1
70125,multi,3.0000,132,0.050000,1
70126,multi,117.0000,18,0.050000,1
70127,multi,81.0000,35,0.050000,1
70128,multi,-347.0000,350,0.050000,0
70129,multi,117.0000,18,0.050000,1
70130,multi,113.0000,22,0.050000,1
70131,multi,117.0000,18,0.050000,1
70132,multi,111.0000,24,0.050000,1
70133,multi,59.0000,38,0.050000,1
70134,multi,81.0000,54,0.050000,1
70135,multi,19.0000,97,0.050000,1
70136,multi,101.0000,34,0.050000,1
70137,multi,65.0000,70,0.050000,1
70138,multi,117.0000,18,0.050000,1
70139,multi,91.0000,44,0.050000,1
70140,multi,69.0000,66,0.050000,1
70141,multi,65.0000,51,0.050000,1
70142,multi,-97.0000,194,0.050000,1
70143,multi,105.0000,30,0.050000,1
70144,multi,97.0000,19,0.050000,1
70145,multi,-15.0000,112,0.050000,1
70146,multi,-478.0000,350,0.050000,0
70147,multi,117.0000,18,0.050000,1
70148,multi,117.0000,18,0.050000,1
70149,multi,57.0000,59,0.050000,1
70150,multi,117.0000,18,0.050000,1
70151,multi,117.0000,18,0.050000,1
70152,multi,113.0000,22,0.050000,1
70153,multi,117.0000,18,0.050000,1
70154,multi,117.0000,18,0.050000,1
70155,multi,63.0000,72,0.050000,1
70156,multi,27.0000,89,0.050000,1
70157,multi,-57.0000,154,0.050000,1
70158,multi,115.0000,20,0.050000,1
70159,multi,69.0000,47,0.050000,1
70160,multi,113.0000,22,0.050000,1
70161,multi,109.0000,26,0.050000,1
70162,multi,39.0000,77,0.050000,1
70163,multi,-380.0000,350,0.050000,0
70164,multi,39.0000,96,0.050000,1
70165,multi,117.0000,18,0.050000,1
70166,multi,-171.0000,230,0.050000,1
70167,multi,115.0000,20,0.050000,1
70168,multi,-35.0000,151,0.050000,1
70169,multi,93.0000,42,0.050000,1
70170,multi,67.0000,49,0.050000,1
70171,multi,45.0000,90,0.050000,1
70172,multi,83.0000,52,0.050000,1
70173,multi,87.0000,48,0.050000,1
70174,multi,109.0000,26,0.050000,1
70175,multi,117.0000,18,0.050000,1
70176,multi,97.0000,19,0.050000,1
70177,multi,111.0000,24,0.050000,1
70178,multi,43.0000,92,0.050000,1
70179,multi,-83.0000,161,0.050000,1
70180,multi,115.0000,20,0.050000,1
70181,multi,105.0000,30,0.050000,1
70182,multi,117.0000,18,0.050000,1
70183,multi,45.0000,71,0.050000,1
70184,multi,97.0000,19,0.050000,1
70185,multi,67.0000,68,0.050000,1
70186,multi,113.0000,22,0.050000,1
70187,multi,49.0000,86,0.050000,1
70188,multi,111.0000,24,0.050000,1
70189,multi,113.0000,22,0.050000,1
70190,multi,117.0000,18,0.050000,1
70191,multi,117.0000,18,0.050000,1
70192,multi,113.0000,22,0.050000,1
70193,multi,95.0000,40,0.050000,1
70194,multi,115.0000,20,0.050000,1
70195,multi,95.0000,21,0.050000,1
70196,multi,115.0000,20,0.050000,1
70197,multi,111.0000,24,0.050000,1
70198,multi,117.0000,18,0.050000,1
70199,multi,-73.0000,151,0.050000,1
70200,multi,-165.0000,243,0.050000,1
70201,multi,113.0000,22,0.050000,1
70202,multi,57.0000,59,0.050000,1
70203,multi,23.0000,55,0.050000,1
70204,multi,117.0000,18,0.050000,1
70205,multi,-61.0000,120,0.050000,1
70206,multi,109.0000,26,0.050000,1
70207,multi,-422.0000,350,0.050000,0
70208,multi,115.0000,20,0.050000,1
70209,multi,115.0000,20,0.050000,1
70210,multi,117.0000,18,0.050000,1
70211,multi,103.0000,32,0.050000,1
70212,multi,51.0000,84,0.050000,1
70213,multi,113.0000,22,0.050000,1
70214,multi,115.0000,20,0.050000,1
70215,multi,113.0000,22,0.050000,1
70216,multi,113.0000,22,0.050000,1
70217,multi,115.0000,20,0.050000,1
70218,multi,117.0000,18,0.050000,1
70219,multi,-201.0000,317,0.050000,1
70220,multi,117.0000,18,0.050000,1
70221,multi,95.0000,40,0.050000,1
70222,multi,-233.0000,349,0.050000,1
70223,multi,-117.0000,214,0.050000,1
70224,multi,81.0000,54,0.050000,1
70225,multi,115.0000,20,0.050000,1
70226,multi,117.0000,18,0.050000,1
70227,multi,117.0000,18,0.050000,1
70228,multi,75.0000,60,0.050000,1
70229,multi,-41.0000,138,0.050000,1
70230,multi,97.0000,19,0.050000,1
70231,multi,-410.0000,350,0.050000,0
70232,multi,109.0000,26,0.050000,1
70233,multi,65.0000,70,0.050000,1
70234,multi,117.0000,18,0.050000,1
70235,multi,101.0000,34,0.050000,1
70236,multi,117.0000,18,0.050000,1
70237,multi,117.0000,18,0.050000,1
70238,multi,9.0000,107,0.050000,1
70239,multi,97.0000,19,0.050000,1
70240,multi,97.0000,19,0.050000,1
70241,multi,-689.0000,350,0.050000,0
70242,multi,117.0000,18,0.050000,1
70243,multi,117.0000,18,0.050000,1
70244,multi,41.0000,56,0.050000,1
70245,multi,117.0000,18,0.050000,1
70246,multi,103.0000,32,0.050000,1
70247,multi,113.0000,22,0.050000,1
70248,multi,-141.0000,238,0.050000,1
70249,multi,-9.0000,106,0.050000,1
70250,multi,115.0000,20,0.050000,1
70251,multi,117.0000,18,0.050000,1
70252,multi,117.0000,18,0.050000,1
70253,multi,115.0000,20,0.050000,1
70254,multi,117.0000,18,0.050000,1
70255,multi,117.0000,18,0.050000,1
70256,multi,95.0000,21,0.050000,1
70257,multi,113.0000,22,0.050000,1
70258,multi,117.0000,18,0.050000,1
70259,multi,93.0000,23,0.050000,1
70260,multi,117.0000,18,0.050000,1
70261,multi,117.0000,18,0.050000,1
70262,multi,111.0000,24,0.050000,1
70263,multi,115.0000,20,0.050000,1
70264,multi,117.0000,18,0.050000,1
70265,multi,117.0000,18,0.050000,1
70266,multi,117.0000,18,0.050000,1
70267,multi,117.0000,18,0.050000,1
70268,multi,117.0000,18,0.050000,1
70269,multi,117.0000,18,0.050000,1
70270,multi,115.0000,20,0.050000,1
70271,multi,117.0000,18,0.050000,1
70272,multi,115.0000,20,0.050000,1
70273,multi,97.0000,19,0.050000,1
70274,multi,117.0000,18,0.050000,1
70275,multi,115.0000,20,0.050000,1
70276,multi,113.0000,22,0.050000,1
70277,multi,117.0000,18,0.050000,1
70278,multi,115.0000,20,0.050000,1
70279,multi,115.0000,20,0.050000,1
70280,multi,117.0000,18,0.050000,1
70281,multi,117.0000,18,0.050000,1
70282,multi,117.0000,18,0.050000,1
70283,multi,117.0000,18,0.050000,1
70284,multi,115.0000,20,0.050000,1
70285,multi,117.0000,18,0.050000,1
70286,multi,117.0000,18,0.050000,1
70287,multi,117.0000,18,0.050000,1
70288,multi,117.0000,18,0.050000,1
70289,multi,117.0000,18,0.050000,1
70290,multi,97.0000,19,0.050000,1
70291,multi,117.0000,18,0.050000,1
70292,multi,-119.0000,216,0.050000,1
70293,multi,27.0000,89,0.050000,1
70294,multi,117.0000,18,0.050000,1
70295,multi,117.0000,18,0.050000,1
70296,multi,113.0000,22,0.050000,1
70297,multi,117.0000,18,0.050000,1
70298,multi,115.0000,20,0.050000,1
70299,multi,97.0000,19,0.050000,1
70300,multi,117.0000,18,0.050000,1
70301,multi,101.0000,34,0.050000,1
70302,multi,117.0000,18,0.050000,1
70303,multi,29.0000,68,0.050000,1
70304,multi,113.0000,22,0.050000,1
70305,multi,109.0000,26,0.050000,1
70306,multi,41.0000,56,0.050000,1
70307,multi,117.0000,18,0.050000,1
70308,multi,-402.0000,350,0.050000,0
70309,multi,-364.0000,350,0.050000,0
70310,multi,-41.0000,157,0.050000,1
70311,multi,95.0000,40,0.050000,1
70312,multi,11.0000,86,0.050000,1
70313,multi,113.0000,22,0.050000,1
70314,multi,117.0000,18,0.050000,1
70315,multi,-177.0000,236,0.050000,1
70316,multi,67.0000,68,0.050000,1
70317,multi,117.0000,18,0.050000,1
70318,multi,115.0000,20,0.050000,1
70319,multi,117.0000,18,0.050000,1
70320,multi,97.0000,19,0.050000,1
70321,multi,-101.0000,217,0.050000,1
70322,multi,-402.0000,350,0.050000,0
70323,multi,83.0000,52,0.050000,1
70324,multi,83.0000,52,0.050000,1
70325,multi,103.0000,32,0.050000,1
70326,multi,95.0000,40,0.050000,1
70327,multi,5.0000,130,0.050000,1
70328,multi,-205.0000,226,0.050000,1
70329,multi,63.0000,72,0.050000,1
70330,multi,115.0000,20,0.050000,1
70331,multi,-398.0000,350,0.050000,0
70332,multi,113.0000,22,0.050000,1
70333,multi,65.0000,51,0.050000,1
70334,multi,97.0000,19,0.050000,1
70335,multi,-33.0000,111,0.050000,1
70336,multi,35.0000,100,0.050000,1
70337,multi,117.0000,18,0.050000,1
70338,multi,115.0000,20,0.050000,1
70339,multi,-89.0000,148,0.050000,1
70340,multi,97.0000,19,0.050000,1
70341,multi,117.0000,18,0.050000,1
70342,multi,97.0000,19,0.050000,1
70343,multi,113.0000,22,0.050000,1
70344,multi,117.0000,18,0.050000,1
70345,multi,117.0000,18,0.050000,1
70346,multi,95.0000,21,0.050000,1
70347,multi,107.0000,28,0.050000,1
70348,multi,109.0000,26,0.050000,1
70349,multi,117.0000,18,0.050000,1
70350,multi,115.0000,20,0.050000,1
70351,multi,115.0000,20,0.050000,1
70352,multi,79.0000,56,0.050000,1
70353,multi,41.0000,75,0.050000,1
70354,multi,77.0000,39,0.050000,1
70355,multi,13.0000,122,0.050000,1
70356,multi,115.0000,20,0.050000,1
70357,multi,-3.0000,100,0.050000,1
70358,multi,-27.0000,143,0.050000,1
70359,multi,111.0000,24,0.050000,1
70360,multi,117.0000,18,0.050000,1
70361,multi,117.0000,18,0.050000,1
70362,multi,111.0000,24,0.050000,1
70363,multi,113.0000,22,0.050000,1
70364,multi,115.0000,20,0.050000,1
70365,multi,75.0000,60,0.050000,1
70366,multi,93.0000,23,0.050000,1
70367,multi,117.0000,18,0.050000,1
70368,multi,61.0000,74,0.050000,1
70369,multi,115.0000,20,0.050000,1
70370,multi,69.0000,66,0.050000,1
70371,multi,9.0000,126,0.050000,1
70372,multi,69.0000,66,0.050000,1
70373,multi,-203.0000,281,0.050000,1
70374,multi,91.0000,44,0.050000,1
70375,multi,-41.0000,119,0.050000,1
70376,multi,115.0000,20,0.050000,1
70377,multi,79.0000,37,0.050000,1
70378,multi,117.0000,18,0.050000,1
70379,multi,-461.0000,350,0.050000,0
70380,multi,-155.0000,214,0.050000,1
70381,multi,31.0000,85,0.050000,1
70382,multi,85.0000,50,0.050000,1
70383,multi,67.0000,68,0.050000,1
70384,multi,17.0000,80,0.050000,1
70385,multi,115.0000,20,0.050000,1
70386,multi,69.0000,66,0.050000,1
70387,multi,113.0000,22,0.050000,1
70388,multi,115.0000,20,0.050000,1
70389,multi,83.0000,52,0.050000,1
70390,multi,117.0000,18,0.050000,1
70391,multi,115.0000,20,0.050000,1
70392,multi,117.0000,18,0.050000,1
70393,multi,117.0000,18,0.050000,1
70394,multi,113.0000,22,0.050000,1
70395,multi,117.0000,18,0.050000,1
70396,multi,115.0000,20,0.050000,1
70397,multi,63.0000,72,0.050000,1
70398,multi,115.0000,20,0.050000,1
70399,multi,117.0000,18,0.050000,1
70400,multi,115.0000,20,0.050000,1
70401,multi,53.0000,82,0.050000,1
70402,multi,83.0000,33,0.050000,1
70403,multi,117.0000,18,0.050000,1
70404,multi,21.0000,114,0.050000,1
70405,multi,117.0000,18,0.050000,1
70406,multi,111.0000,24,0.050000,1
70407,multi,-173.0000,251,0.050000,1
70408,multi,7.0000,71,0.050000,1
70409,multi,95.0000,21,0.050000,1
70410,multi,97.0000,19,0.050000,1
70411,multi,117.0000,18,0.050000,1
70412,multi,115.0000,20,0.050000,1
70413,multi,7.0000,90,0.050000,1
70414,multi,117.0000,18,0.050000,1
70415,multi,115.0000,20,0.050000,1
70416,multi,29.0000,68,0.050000,1
70417,multi,117.0000,18,0.050000,1
70418,multi,115.0000,20,0.050000,1
70419,multi,115.0000,20,0.050000,1
70420,multi,-415.0000,350,0.050000,0
70421,multi,57.0000,59,0.050000,1
70422,multi,115.0000,20,0.050000,1
70423,multi,97.0000,19,0.050000,1
70424,multi,47.0000,88,0.050000,1
70425,multi,21.0000,76,0.050000,1
70426,multi,115.0000,20,0.050000,1
70427,multi,93.0000,23,0.050000,1
70428,multi,117.0000,18,0.050000,1
70429,multi,97.0000,19,0.050000,1
70430,multi,97.0000,19,0.050000,1
70431,multi,85.0000,31,0.050000,1
70432,multi,115.0000,20,0.050000,1
70433,multi,87.0000,48,0.050000,1
70434,multi,67.0000,30,0.050000,1
70435,multi,113.0000,22,0.050000,1
70436,multi,69.0000,47,0.050000,1
70437,multi,77.0000,39,0.050000,1
70438,multi,79.0000,56,0.050000,1
70439,multi,115.0000,20,0.050000,1
70440,multi,-269.0000,328,0.050000,1
70441,multi,109.0000,26,0.050000,1
70442,multi,117.0000,18,0.050000,1
70443,multi,115.0000,20,0.050000,1
70444,multi,89.0000,46,0.050000,1
70445,multi,89.0000,27,0.050000,1
70446,multi,115.0000,20,0.050000,1
70447,multi,39.0000,77,0.050000,1
70448,multi,107.0000,28,0.050000,1
70449,multi,117.0000,18,0.050000,1
70450,multi,93.0000,42,0.050000,1
70451,multi,111.0000,24,0.050000,1
70452,multi,117.0000,18,0.050000,1
70453,multi,77.0000,39,0.050000,1
70454,multi,-51.0000,167,0.050000,1
70455,multi,109.0000,26,0.050000,1
70456,multi,113.0000,22,0.050000,1
70457,multi,69.0000,66,0.050000,1
70458,multi,111.0000,24,0.050000,1
70459,multi,21.0000,114,0.050000,1
70460,multi,95.0000,21,0.050000,1
70461,multi,63.0000,72,0.050000,1
70462,multi,-77.0000,174,0.050000,1
70463,multi,107.0000,28,0.050000,1
70464,multi,117.0000,18,0.050000,1
70465,multi,115.0000,20,0.050000,1
70466,multi,115.0000,20,0.050000,1
70467,multi,-431.0000,350,0.050000,0
70468,multi,115.0000,20,0.050000,1
70469,multi,117.0000,18,0.050000,1
70470,multi,95.0000,40,0.050000,1
70471,multi,101.0000,34,0.050000,1
70472,multi,117.0000,18,0.050000,1
70473,multi,87.0000,48,0.050000,1
70474,multi,113.0000,22,0.050000,1
70475,multi,-29.0000,145,0.050000,1
70476,multi,117.0000,18,0.050000,1
70477,multi,95.0000,21,0.050000,1
70478,multi,117.0000,18,0.050000,1
70479,multi,95.0000,40,0.050000,1
70480,multi,115.0000,20,0.050000,1
70481,multi,115.0000,20,0.050000,1
70482,multi,-457.0000,350,0.050000,0
70483,multi,-47.0000,106,0.050000,1
70484,multi,117.0000,18,0.050000,1
70485,multi,117.0000,18,0.050000,1
70486,multi,115.0000,20,0.050000,1
70487,multi,99.0000,36,0.050000,1
70488,multi,115.0000,20,0.050000,1
70489,multi,75.0000,60,0.050000,1
70490,multi,113.0000,22,0.050000,1
70491,multi,117.0000,18,0.050000,1
70492,multi,115.0000,20,0.050000,1
70493,multi,-414.0000,350,0.050000,0
70494,multi,-364.0000,350,0.050000,0
70495,multi,81.0000,54,0.050000,1
70496,multi,-29.0000,164,0.050000,1
70497,multi,-55.0000,171,0.050000,1
70498,multi,115.0000,20,0.050000,1
70499,multi,109.0000,26,0.050000,1
70500,multi,-21.0000,137,0.050000,1
70501,multi,115.0000,20,0.050000,1
70502,multi,107.0000,28,0.050000,1
70503,multi,117.0000,18,0.050000,1
70504,multi,107.0000,28,0.050000,1
70505,multi,115.0000,20,0.050000,1
70506,multi,115.0000,20,0.050000,1
70507,multi,117.0000,18,0.050000,1
70508,multi,117.0000,18,0.050000,1
70509,multi,117.0000,18,0.050000,1
70510,multi,117.0000,18,0.050000,1
70511,multi,117.0000,18,0.050000,1
70512,multi,117.0000,18,0.050000,1
70513,multi,117.0000,18,0.050000,1
70514,multi,117.0000,18,0.050000,1
70515,multi,117.0000,18,0.050000,1
70516,multi,95.0000,21,0.050000,1
70517,multi,117.0000,18,0.050000,1
70518,multi,97.0000,19,0.050000,1
70519,multi,117.0000,18,0.050000,1
70520,multi,97.0000,19,0.050000,1
70521,multi,117.0000,18,0.050000,1
70522,multi,115.0000,20,0.050000,1
70523,multi,115.0000,20,0.050000,1
70524,multi,115.0000,20,0.050000,1
70525,multi,97.0000,19,0.050000,1
70526,multi,113.0000,22,0.050000,1
70527,multi,115.0000,20,0.050000,1
70528,multi,97.0000,19,0.050000,1
70529,multi,115.0000,20,0.050000,1
70530,multi,115.0000,20,0.050000,1
70531,multi,115.0000,20,0.050000,1
70532,multi,115.0000,20,0.050000,1
70533,multi,117.0000,18,0.050000,1
70534,multi,117.0000,18,0.050000,1
70535,multi,117.0000,18,0.050000,1
70536,multi,115.0000,20,0.050000,1
70537,multi,113.0000,22,0.050000,1
70538,multi,115.0000,20,0.050000,1
70539,multi,115.0000,20,0.050000,1
70540,multi,117.0000,18,0.050000,1
70541,multi,97.0000,19,0.050000,1
70542,multi,-45.0000,161,0.050000,1
70543,multi,107.0000,28,0.050000,1
70544,multi,115.0000,20,0.050000,1
70545,multi,-381.0000,350,0.050000,0
70546,multi,101.0000,34,0.050000,1
70547,multi,-419.0000,350,0.050000,0
70548,multi,109.0000,26,0.050000,1
70549,multi,-51.0000,167,0.050000,1
70550,multi,117.0000,18,0.050000,1
70551,multi,59.0000,76,0.050000,1
70552,multi,59.0000,76,0.050000,1
70553,multi,51.0000,65,0.050000,1
70554,multi,99.0000,36,0.050000,1
70555,multi,111.0000,24,0.050000,1
70556,multi,93.0000,42,0.050000,1
70557,multi,117.0000,18,0.050000,1
70558,multi,15.0000,101,0.050000,1
70559,multi,105.0000,30,0.050000,1
70560,multi,-289.0000,348,0.050000,1
70561,multi,115.0000,20,0.050000,1
70562,multi,97.0000,19,0.050000,1
70563,multi,109.0000,26,0.050000,1
70564,multi,117.0000,18,0.050000,1
70565,multi,115.0000,20,0.050000,1
70566,multi,95.0000,21,0.050000,1
70567,multi,-249.0000,289,0.050000,1
70568,multi,95.0000,21,0.050000,1
70569,multi,21.0000,76,0.050000,1
70570,multi,71.0000,64,0.050000,1
70571,multi,117.0000,18,0.050000,1
70572,multi,117.0000,18,0.050000,1
70573,multi,-3.0000,100,0.050000,1
70574,multi,73.0000,43,0.050000,1
70575,multi,85.0000,31,0.050000,1
70576,multi,73.0000,62,0.050000,1
70577,multi,115.0000,20,0.050000,1
70578,multi,117.0000,18,0.050000,1
70579,multi,95.0000,21,0.050000,1
70580,multi,115.0000,20,0.050000,1
70581,multi,-474.0000,350,0.050000,0
70582,multi,117.0000,18,0.050000,1
70583,multi,117.0000,18,0.050000,1
70584,multi,113.0000,22,0.050000,1
70585,multi,-41.0000,176,0.050000,1
70586,multi,95.0000,40,0.050000,1
70587,multi,51.0000,84,0.050000,1
70588,multi,81.0000,54,0.050000,1
70589,multi,115.0000,20,0.050000,1
70590,multi,85.0000,50,0.050000,1
70591,multi,111.0000,24,0.050000,1
70592,multi,69.0000,66,0.050000,1
70593,multi,-343.0000,350,0.050000,0
70594,multi,21.0000,95,0.050000,1
70595,multi,117.0000,18,0.050000,1
70596,multi,117.0000,18,0.050000,1
70597,multi,51.0000,65,0.050000,1
70598,multi,-55.0000,152,0.050000,1
70599,multi,-33.0000,149,0.050000,1
70600,multi,55.0000,61,0.050000,1
70601,multi,115.0000,20,0.050000,1
70602,multi,117.0000,18,0.050000,1
70603,multi,109.0000,26,0.050000,1
70604,multi,117.0000,18,0.050000,1
70605,multi,115.0000,20,0.050000,1
70606,multi,115.0000,20,0.050000,1
70607,multi,115.0000,20,0.050000,1
70608,multi,117.0000,18,0.050000,1
70609,multi,117.0000,18,0.050000,1
70610,multi,37.0000,79,0.050000,1
70611,multi,107.0000,28,0.050000,1
70612,multi,3.0000,132,0.050000,1
70613,multi,-83.0000,142,0.050000,1
70614,multi,-269.0000,233,0.050000,1
70615,multi,55.0000,61,0.050000,1
70616,multi,115.0000,20,0.050000,1
70617,multi,115.0000,20,0.050000,1
70618,multi,97.0000,19,0.050000,1
70619,multi,-121.0000,199,0.050000,1
70620,multi,97.0000,19,0.050000,1
70621,multi,47.0000,50,0.050000,1
70622,multi,97.0000,38,0.050000,1
70623,multi,111.0000,24,0.050000,1
70624,multi,113.0000,22,0.050000,1
70625,multi,95.0000,40,0.050000,1
70626,multi,115.0000,20,0.050000,1
70627,multi,17.0000,99,0.050000,1
70628,multi,117.0000,18,0.050000,1
70629,multi,-201.0000,241,0.050000,1
70630,multi,39.0000,58,0.050000,1
70631,multi,95.0000,40,0.050000,1
70632,multi,115.0000,20,0.050000,1
70633,multi,29.0000,87,0.050000,1
70634,multi,117.0000,18,0.050000,1
70635,multi,115.0000,20,0.050000,1
70636,multi,-69.0000,166,0.050000,1
70637,multi,-457.0000,350,0.050000,0
70638,multi,31.0000,104,0.050000,1
70639,multi,57.0000,59,0.050000,1
70640,multi,97.0000,19,0.050000,1
70641,multi,115.0000,20,0.050000,1
70642,multi,115.0000,20,0.050000,1
70643,multi,117.0000,18,0.050000,1
70644,multi,-13.0000,110,0.050000,1
70645,multi,115.0000,20,0.050000,1
70646,multi,-5.0000,121,0.050000,1
70647,multi,115.0000,20,0.050000,1
70648,multi,91.0000,25,0.050000,1
70649,multi,31.0000,85,0.050000,1
70650,multi,95.0000,21,0.050000,1
70651,multi,-71.0000,149,0.050000,1
70652,multi,31.0000,85,0.050000,1
70653,multi,115.0000,20,0.050000,1
70654,multi,117.0000,18,0.050000,1
70655,multi,115.0000,20,0.050000,1
70656,multi,83.0000,52,0.050000,1
70657,multi,115.0000,20,0.050000,1
70658,multi,-368.0000,350,0.050000,0
70659,multi,105.0000,30,0.050000,1
70660,multi,107.0000,28,0.050000,1
70661,multi,-153.0000,212,0.050000,1
70662,multi,-47.0000,125,0.050000,1
70663,multi,-249.0000,327,0.050000,1
70664,multi,-23.0000,139,0.050000,1
70665,multi,-13.0000,110,0.050000,1
70666,multi,117.0000,18,0.050000,1
70667,multi,117.0000,18,0.050000,1
70668,multi,117.0000,18,0.050000,1
70669,multi,93.0000,42,0.050000,1
70670,multi,29.0000,106,0.050000,1
70671,multi,115.0000,20,0.050000,1
70672,multi,-507.0000,350,0.050000,0
70673,multi,-163.0000,222,0.050000,1
70674,multi,29.0000,87,0.050000,1
70675,multi,115.0000,20,0.050000,1
70676,multi,93.0000,23,0.050000,1
70677,multi,93.0000,23,0.050000,1
70678,multi,117.0000,18,0.050000,1
70679,multi,-109.0000,225,0.050000,1
70680,multi,111.0000,24,0.050000,1
70681,multi,117.0000,18,0.050000,1
70682,multi,-31.0000,109,0.050000,1
70683,multi,91.0000,44,0.050000,1
70684,multi,67.0000,49,0.050000,1
70685,multi,117.0000,18,0.050000,1
70686,multi,89.0000,27,0.050000,1
70687,multi,117.0000,18,0.050000,1
70688,multi,117.0000,18,0.050000,1
70689,multi,117.0000,18,0.050000,1
70690,multi,101.0000,34,0.050000,1
70691,multi,37.0000,41,0.050000,1
